topic,text,date,domain,type_group
праздник,"📚 Имена в карельской литературе  21 августа родилась Унелма Семеновна Конкка (1921 - 2011).  »»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» В течение 20 лет Унелма Конкка работала научным сотрудником в Институте языка, литературы и истории Карельского научного центра РАН, изучала фольклор карелов и ингерманландцев.  Исключительную ценность имеет подготовленное Унелмой Конкка научное издание карельских сказок на основе накопленных в архиве полевых записей. Первый том этого издания «Карельские народные сказки» (1963) содержит записи сказок, сделанные в северной и средней Карелии; во второй том (1967) вошли южно-карельские сказки (ливвиковские и людиковские). Ею также подготовлено несколько сборников карельских сказок для детей: эти книги издавались в Москве и Петрозаводске.  С середины 1960-х гг. Унелма Конкка приступила к изучению очень своеобразного и сложного жанра - карельских обрядовых плачей.  Впервые исполнение карельских причитаний она услышала во время фольклорной экспедиции в Калевальский район в 1948 году, будучи  аспиранткой. «Когда в 1948 году я случайно встретила в Ухте (ныне пос. Калевала) превосходного знатока северно-карельского свадебного обряда Хеклу Архипову и сделала от неё свои первые записи плачей, мне и в голову не могло прийти, что в дальнейшем на многие годы погружусь в удивительный и таинственный мир карельской плачевой культуры, корнями уходящей в глубокую древность», - так писала Унелма Конкка о своей работе. Главная ее книга - «Поэзия печали» - вышла в Хельсинки, а затем, в 1993 году, в Петрозаводске.  Унелма Конкка также выпустила два сборника стихов на финском языке: «Слушая голоса времен» (1977) и «Дремлющие сопки» (1983), которые были переведены и на русский язык. В 1981 году Унелма Семеновна была принята в Союз писателей Карелии.",2020-08-23 0:24:00,karel_colorit,multifunctional
праздник,"С днём рождения, Олонец!  Hyviä roindupäiviä, Anuksenlinnu!  Сегодня ГОРОДУ Олонец исполняется 374 года.  Первое же письменное упоминание об Олонце относится к 1137 году.",2023-09-29 16:16:34,omapajo,festival
праздник,"Вчера, 19 декабря, отметил свой день рождения Николай Кунильский, олончанин, певец, которого так любят и ценят на землях Олонецкой равнины.  А в следующем году ""осколку Шаляпина"", как шутливо прозвали его во время службы в армии - юбилей, 75 лет!  Поздравление от Ольги Лимаренко в группе ""ANUKSENLINNAN KARJALAIŽET"" (ОЛОНЕЦКИЕ КАРЕЛЫ):  ""С праздником!!! С Днём Рождения! Певец земли Олонецкой ,уважаемый Николай Кунильский !!! Сколько лет я тебя знаю и столько лет меня греет мысль, что на нашей сцене есть такой дивный, очаровательно прекрасный, роскошно упоительный голос!!! Пой, пожалуйста чаще! Когда ещё мать - природа снова сделает нашему району такой воистину царский подарок??? Твой выход на сцену - это всегда знак высшего качества. Твой вокал на столичных сценах неизменно поднимал рейтинг нашего маленького, провинциального городка. Не многим удаётся смутить видавшего виды, пресыщенного вокалом Якубовского, но ты его смутил и растрогал ✌🏻✌🏻✌🏻🎼🎼🎼🥀Я оч оч желаю увидеть тебя в Ильинском на сцене нашего Дк. Здоровья и удачи❤"" https://vk.com/club189886890",2019-12-20 15:50:16,omapajo,festival
"музеи, экскурсии и  выставки","Новая выставка в музее!  29 сентября в 16:00 в Национальном музее Республики Карелия состоится открытие выставки «Музей – машина времени!», посвященной 30-летнему юбилею [club27150458|Регионального музея Северного Приладожья] (г.Сортавала).  Музей Северного Приладожья расположен в доме, принадлежавшему врачу Густаву Винтеру, который был построен по проекту выборгских архитекторов в 1900 году. Здание выполнено в стиле финского национального романтизма и имеет статус памятника истории и культуры регионального значения. Этот дом – главный экспонат всех выставок музея. За вековую историю в его стенах располагались классы Торговой школы, кабинеты Дома пионеров, группы детского сада. С 1 октября 1992 года в нем разместились залы Регионального музея Северного Приладожья.  Начало музейному собранию музея положили предметы, переданные из Валаамского государственного музея-заповедника. На сегодняшний день фондовая коллекция Регионального музея Северного Приладожья насчитывает более 15,5 тысяч предметов, в том числе более 8,5 тысяч -предметы основного фонда.  Предметы, которые посетители увидят на выставке «Музей – машина времени!», отражают основные направления работы музея: формирование коллекций, например, геологической: граниты, сортавалит, рускеальский мрамор, научно-исследовательскую работу, в том числе, и по изучению песенного наследия Приладожья, работу по реализации программы «Сортавала - центр Рериха».  Будут представлены и фотографии, которые познакомят посетителей с историей здания, людьми, которые жили и работали в нём, об основателях краеведческого музея в городе Сортавала – Тойво Хаккарайнене, Владимире Судакове, и, конечно, расскажут и о современной истории музея.  Выставка «Музей – машина времени!» будет интересна краеведам, историкам, исследователям и всем тем, кто интересуется историей своего края.  Выставка будет работать до 30 октября.  #национальныймузейкарелии #музеикарелии #северноеприладожье #выставки_нмрк",2022-09-26 10:04:34,rk_nationalmuseum,museum
"музеи, экскурсии и  выставки","Вот и наша программа в Презентационно-выставочном зале. Ждем Вас на пл.Кирова, 10а.",2018-10-30 9:30:58,museum_ptz,museum
"музеи, экскурсии и  выставки","Новая выставка ""Время и люди: на своей земле"" открылась 18 мая🙂",2022-05-20 10:48:53,olonmus,museum
"музеи, экскурсии и  выставки",Открытие выставки «Куклы в гости к нам пришли»  #национальныймузейкарелии #говоритипоказывает_нмрк #нмрк_онлайн,2020-06-17 12:24:45,rk_nationalmuseum,museum
"музеи, экскурсии и  выставки","KALEVALA  Сегодня проходит всемирная акция ""Ночь музеев"". Музеи Карелии подготовили много интересного, однако присоединиться к мероприятиям можно только виртуально. Выставка ""Калевала 2.0"" от [club50943719|Музея-заповедника «Кижи»] сейчас демонстрируется в поселке Калевала. Сотрудники KALEVALATAO приглашают познакомиться с героями эпоса.  #побытьдома #pyzykois #Kalevala #suomen kieli #Калевала #финский_язык",2020-05-16 17:20:22,mediacenter_periodika,multifunctional
"музеи, экскурсии и  выставки","С 10 октября в Национальном музее Карелии открыто выставочное пространство «Загадочный лес».   В обновленном выставочном пространстве юные посетители не только увидят лесных животных и обитателей водоемов, но и смогут поиграть: распутать загадочный лабиринт следов, вспомнить или узнать сказочные биографии животных, сравнить свои следы со следами разных лесных обитателей, вспомнить и отгадать карельские загадки и ответить на интересные вопросы.   Посетители смогут «прогуляться» по карельскому лесу, отдохнуть под звуки природы, познакомиться с его жителями и попробовать решить загадки леса. Узнают о том, как животные готовятся к зиме, кто впадает в спячку, а кто продолжает вести активную жизнь, и даже увидят некоторые жилища зверей.   Сотрудниками Национального музея Карелии разработаны разнообразные занятия и экскурсии для юных посетителей - следите за нашими анонсами и...  ...приходите в музей!  #национальныймузейкарелии #выставки_нмрк",2023-10-10 16:52:29,rk_nationalmuseum,museum
"музеи, экскурсии и  выставки","🚂""Путешествие"" по железной дороге начинается!  С 1 декабря приглашаем школьников 1-8 классов на новую программу с элементами интерактива ""Мы едем, едем, едем..."". Занятие будет проходить на временной выставке ""Дорога длиною в век"", посвященной 100-летию Мурманской железной дороги.  Ребята узнают, кто, когда и зачем строил железную дорогу в нашем краю, какие загадки существуют на нашем железнодорожном вокзале, примерят на себя роли некоторых железнодорожных профессий: осмотрщика, сигнальщика, проводника, увидят образцы старинных железнодорожных билетов, узнают правила безопасности и многое другое!  «Путешествие» по железной дороге приблизит детей к пониманию того, насколько важны транспортные магистрали, раскроет историю строительства железной дороги от Петербурга до Мурманска, а игровые моменты сделают занятие запоминающимся и интересным.  Стоимость занятия - 500 рублей на группу (входной билет для школьников 10 руб). Наполняемость группы - 25 человек. Заявки по телефону 76-94-79 (понедельник - выходной). Время работы программы с 1 декабря по 12 марта 2017 года.  #nmrk #национальныймузейкарелии #нмрк_145 #выставки_нмрк #всевмузей #мурманскаяжелезнаядорога #ржд",2016-11-30 10:23:15,rk_nationalmuseum,museum
"музеи, экскурсии и  выставки","Новый выпуск программы ""Карельский орнамент"" посвящён временной выставке нашего филиала - Музея Карельского фронта, на которой представлены редкие материалы из фондов Национального музея Карелии.  #национальныймузейкарелии #филиалы_нмрк #музейкарельскогофронта",2022-05-11 10:14:39,rk_nationalmuseum,museum
"музеи, экскурсии и  выставки","💫 Художественная выставка «Карельские эпические песни - Karjalazet eeppizet pajot» откроется в [club46199459|Доме карельского языка].   18 сентября 2021 года в селе Ведлозеро Пряжинского национального района состоится открытие выставки картин, написанных по мотивам карельских рун. Мероприятие посвящено Году Карельских Рун в Республике Карелия.   Организаторами выставки являются Творческий Союз художников Карелии в сотрудничестве с Карельской региональной общественной организацией «Дом Карельского Языка» (Karjalan Kielen Kodi).   Впервые художники Карелии обращаются к темам карельских рун, которые не так широко известны в Карелии, как эпос «Калевала», вобравший в себя лишь некоторую часть сюжетов рун.   На мероприятии будет представлено порядка двадцати пяти работ художников Карелии, в том числе живопись и скульптурное творчество.   Выставка будет представлена на двух языках – карельском и русском.  Открытие выставки состоится 18 сентября в 11.00 в «Доме карельского языка» (с.Ведлозеро, ул.Советская, 8).  #KarjalaisienRunojenVuosi #KarjalazienRunoloinVuozi #Kard’alaižiinRunoinVuoz’ #ГодКарельскихРун #КарельскиеСказители #руны",2021-09-07 17:33:00,desyatiletieyazykovkarelia,language
"музеи, экскурсии и  выставки","В нашей жизни очень много теплых, ярких, запоминающихся моментов! Сегодня как раз такой день, который запомнится надолго. Выставка ""Девицы кручёные, прялицы точёные"" приурочена к 145-летию музея. Мы создавали ее с большой любовью и надеемся, что вы по достоинству оцените нашу работу.  Открытие выставки не состоялось бы без ее автора - Екатерины Логвиненко. Умница, красавица, талантливый человек, блогер, знаток народного костюма, она больше полугода работала над ее созданием. Екатерине помогал большой творческий коллектив музея: отдел фондов, отдел реставрации, отдел учета, отдел безопасности, экспозиционный отдел, мастер по пошиву исторического костюма Наталья Денисова и много других людей. Мы благодарим всех причастных и поздравляем с открытием!  По традиции первый прогон по выставке проходит для сотрудников музея, в полной тишине и гармонии...  Всех желающих приглашаем сегодня на торжественное открытие в 15.00.  Вход свободный.   #nmrk #национальныймузейкарелии #выставки_нмрк #девицыкрученые",2016-06-03 13:09:29,rk_nationalmuseum,museum
"музеи, экскурсии и  выставки","[club13807715|В Доме ремёсел] работает выставка «Услышать руну», посвященная Году карельских рун!    Что значит «услышать руну»? Это возможность каждому посетителю, через произведение искусства услышать свою руну, свою историю, свою музыку.    На выставке представлены изделия в технике художественной керамики, лоскутного шитья, золотного шитья, ткачества, художественной обработки дерева, кожи, металла, авторский костюм и не только!    Экспозиция будет работать до 18 декабря включительно в Доме ремесел (ул. Кирова, 13).",2021-12-06 12:00:05,etnodomrk,festival
"музеи, экскурсии и  выставки","Помните, мы спрашивали у вас - кому может пригодиться накулачник? Да, из трех предложенных вариантов все выбрали верно: профессию сапожника. Этот инструмент надевался на руку и помогал мастеру пробивать иглой толстый кусок кожи. Кроме сапожного дела, накулачники применялись при шитье парусов. Накулачник из фондов музея-заповедника ""Кижи"" изготовлен во второй половине XIX века, предположительно в Норвегии.  Этот и другие редкие предметы можно увидеть на выставке ""История игольного ушка"" (площадь Кирова, 10а).    ☎Заявки и справки по телефону: (814-2) 79-98-66    🏛Режим работы выставочного зала музея на пл. Кирова, 10а:  ежедневно с 10:00 до 18:00, без выходных; в среду — с 10:00 до 20:00.  #Кижи #Карелия #Петрозаводск #ИсторияИгольногоУшка #КижиНаКирова",2020-02-25 10:30:00,museum_ptz,museum
"музеи, экскурсии и  выставки","Приходите на нашу новую выставку #СекретыСтарыхПлотников , делайте фото на фоне стены из лемеха и участвуйте в конкурсе. Лучшие получат призы от музея ""Кижи""!",2019-09-14 19:21:12,museum_ptz,museum
"музеи, экскурсии и  выставки","Приходите на нашу выставку ""Истории игрушек""! До встречи в музее!",2018-12-20 15:26:06,museum_ptz,museum
"музеи, экскурсии и  выставки","Приглашаем жителей и гостей города на открытие выставки «Керамика, рождëнная огнëм».  📍26 октября, 16:00, [club8862096|Городской выставочный зал Петрозаводска].   На выставке будут представлены изделия керамистов, которые практикуют высокие дровяные обжиги керамики. Дровяной обжиг позволяет добиваться очень высоких температур. В процессе обжига зола оседает на керамических изделиях, стоящих в печи, что делает каждый объект уникальным. Такие изделия выпускаются в одном экземпляре.   В экспозицию вошли разноплановые произведения авторов из Вологды, Иваново, Калуги, Кингисеппа, Москвы, Мурманска, Новгорода, Обнинска, Омска, Петрозаводска, Ростова и Санкт-Петербурга.   Организатор выставки: [club213322796|ремесленная академия «NERO»]. __________ Выставка проводится в рамках проекта [club219308934|Керамика, рождённая огнём], реализуемого при поддержке Президентского фонда культурных инициатив.  #АссоциацияЭХО #ЭХО #код_северных_ремëсел  #академия_nero #керамика",2023-10-25 7:52:26,echo_association,museum
"музеи, экскурсии и  выставки","Друзья, сегодня у нас замечательное событие - открытие новой выставки «1917. Петрозаводск и революция»!  В 15.00 приглашаем всех желающих к совместному эмоциональному переживанию и размышлению над историей города и России. Торжественное открытие выставки пройдет под инсценировку событий октября 1917 года от Музейно-выставочного центра ""Полёт"" и Клуба ""Стягъ"".   1917-й год стал переломным, изменившим сознание и историю. Спустя сто лет можем ли мы - наше общество, государство - сказать, что вынесли все уроки из этого опыта? Авторы экспозиции поставили перед собой задачу передать атмосферу Петрозаводска в период между двумя революциями – от свержения самодержавия до установления диктатуры большевиков. Главными героями выставки станут сам губернский Петрозаводск и его жители – вольные или невольные участники событий 1917-го, перевернувших мир.   http://nmrk.karelia.ru/site/section/1117  #nmrk #национальныймузейкарелии #всевмузей#выставки_нмрк#кудасходитьвпетрозаводске#историякарелии#традициикарелии #ялюблюэтотвашпетрозаводск#революция1917",2017-10-25 10:27:11,rk_nationalmuseum,museum
"музеи, экскурсии и  выставки","6 июня в медиа-центре [club1323295|VЫХОД]  открывается традиционная летняя выставка изделий лучших карельских мастеров и предприятий.  В 2017 году это не просто выставка-ярмарка сувениров и подарков, а дизайн-маркет «Карельские ремесла в интерьере».  Проект выполнен в сотрудничестве с Ассоциацией этнокультурных центров и организаций по сохранению наследия #ЭХО и является презентацией лучших практик развития творческих индустрий в Карелии, в частности каталога «Карельские ремесла в интерьере» .",2017-05-22 16:47:54,echo_association,museum
"музеи, экскурсии и  выставки","Mi lindu, še i kieli, mi mua, še i viero / У всякой птицы свои песни, у каждой страны свои обычаи    4 октября на открытии выставки «Говорящие деревья» прозвучало сольное выступление финской певицы Аманды Кауранн.  На четверть карелка, как презентовала она себя, интересная и жизнерадостная Аманда поделилась своим видением, что называется, ""внутрь себя"".  Родина ее бабушки - Суйстамо.    И вот теперь Аманда вернулась в Карелию, чтобы спеть то, что чувствует она, чтобы найти то, что не хватает ей.  «Карельские песни полны птиц, – говорит финская певица. – Моя бабушка родилась в Карелии, но никогда не говорила со мной по-карельски. Могу ли я с помощью песен выучить родной язык, который я потеряла еще до своего рождения? Я пытаюсь найти свои корни с помощью пения».",2019-10-11 8:20:56,omapajo,festival
"музеи, экскурсии и  выставки","10 апреля в Городском выставочном зале Петрозаводска открылась Всероссийская выставка художественного текстиля ""Eloksen ratas"" (Колесо жизни).  В открытии приняли участие, в том числе, мастера и сотрудники Олонецкого этнокультурного центра, которые провели для гостей мастер-класс по изготовлению украшений из бересты и представили свои гончарные работы.  12 апреля с 13:00 до 15:00 в рамках выставки ""Eloksen ratas"" свою деятельность представит этнокультурный центр ""Tuomi"" из Чалны. Вас ждут мастер-классы по ткачеству, работе с войлоком и берестой.  Выставка продлится до 04 мая 2014 года. г. Петрозаводск, пр. Ленина, 26  Участие этнокультурных центров в выставке ""Колесо жизни"" поддержано в рамках проекта ""ЕСНО"".",2014-04-10 17:20:41,echo_association,museum
"музеи, экскурсии и  выставки","УСПЕЙ ПОСЕТИТЬ ""ПОПЫТКУ ВЗЛЕТА""!  📷 До 25 октября в нашем [club30461892|Центре народного творчества] открыта фотовыставка ""Попытка взлета!"" 📷  46 работ, поражающих не только искусством съемки, но и глубоким смыслом заложенным в них. Особое внимание привлекают названия снимков - простые, но очень дополняющие зафиксированный миг.    Автор работ - наш земляк [id468779|Евгений Луцко]. Евгений входит в число лучших фотографов по итогам 2018 года на сайте авторской художественной фотографии. Также он дважды стал победителем в международных конкурсах: один из его снимков вошел в топ 10 среди 4000 других работ на конкурсе «Туманы», а чуть позже он сам как автор вошел в топ 5 среди 2600 других фотографов на конкурсе «Уличный портрет».    Полюбоваться работами и даже приобрести их себе можно до 25 октября!    Вход свободный!  ☎ Справки по телефону: 78--55-29",2019-10-18 13:00:14,etnodomrk,festival
"музеи, экскурсии и  выставки","Сегодня в 16:00 приглашаем на открытие выставки «Музей – машина времени!», посвященной 30-летнему юбилею [club27150458|Регионального музея Северного Приладожья] в Сортавале.  #национальныймузейкарелии #музеикарелии #северноеприладожье #выставки_нмрк",2022-09-29 13:00:02,rk_nationalmuseum,museum
"музеи, экскурсии и  выставки","🌌«СВЕТ СЕВЕРА» ЮРИЯ ЛОМКОВА    24 января в 16.00 в [https://vk.com/craftcenter|Доме ремёсел] состоится вернисаж выставки акварели «Свет Севера» Юрия Ломкова🖼   Выставочное пространство Дома ремёсел впервые представит акварельную живопись одного из ведущих акварелистов России, графика, живописца, члена Союза художников России и Санкт-Петербургского Общества Акварелистов Юрия Александровича Ломкова.  🌠Основная тема произведений художника – Север России, Белое море, памятники архитектуры древнерусского зодчества и люди, живущие в этом удивительном крае.   Акварельные образы Юрия Ломкова слагаются из встреч с людьми, наблюдений, зарисовок, этюдов, привезенных из творческих поездок. Отражение мира, в котором живет художник, – это Север России: Мезень, Онега, Двина, Соловки, Кольская земля. Любимые сюжеты художника в произведениях: берег моря, речная гладь, сосны, болота, северная деревня.  Работы Юрия Ломкова находятся в собраниях Архангельского музея изобразительных искусств, музей акварели г. Курган, Северодвинского краеведческого музея, картинной галерее Портсмута (США). Значительная часть картин представлена в частных коллекциях России, Литвы, США, Финляндии, Норвегии, Швеции, Израиля, Франции, Германии.  Посетители Дома ремёсел смогут увидеть более 30 работ художника и окунуться в удивительный мир акварели. Работы мастера оцениваются на самом высоком уровне и будут интересны не только профессиональным художникам республики, студентам художественных отделений гуманитарных вузов, но и ценителям изобразительного искусства.   Выставка будет принимать гостей до 26 февраля 2023 года.   ⌚Место и режим работы: Дом ремесел, г. Петрозаводск, ул. Кирова 13, с 11:00 до 19:00 / пер.14:00-15:00/ выходной день – воскресенье.",2023-01-18 8:57:00,etnodomrk,festival
война,"22 июня 1941 года началась Великая Отечественная война.    22 июня 1941, воскресный день: кто-то уехал с семьей загород, кто-то отправился в гости, кто-то возвращался со школьного выпускного, кто-то спешил на футбольный матч или свидание, кто-то провожал детей в пионерские лагеря.    Уже совсем скоро все эти люди столкнутся с ужасами войны: они станут Героями и Победителями, убитыми и ранеными, солдатами и беженцами, блокадниками и узниками концлагерей, партизанами, военнопленными, сиротами....    А пока никто из них не знает о предстоящих 1418 днях и ночах, полных смертей, горечи, слез и боли.    Давайте вспомним тех, кто пришел с войны Героями, тех, кто погиб, тех, кто пропал без вести, тех, кто трудился в тылу, тех, чье детство было ""опалено войной"".    Предлагаем Вам пересмотреть видео и вспомнить о первых днях войны на Онежском тракторном заводе.    #национальныймузейкарелии #говоритипоказывает_нмрк",2024-06-22 16:09:00,rk_nationalmuseum,museum
война,"На выходных посетил семью участника СВО Константина Лаптева    Вместе с председателем Всероссийской организации «Молодая гвардия Единой России» Антоном Демидовым заехали на чашку чая к супруге нашего бойца Маргарите. У нее сейчас приятные хлопоты – новоселье.    Константина Лаптева мобилизовали в зону СВО в 2022 году. На тот момент семья проживала в аварийном деревянном доме, который не попал в программу расселения. Как выйти из этой сложной жизненной ситуации, в которой они оказались с дочкой, Маргарита не знала. Решить проблему помогла наша госпрограмма «Адресная социальная помощь». Правительственная комиссия рассмотрела заявку Лаптевых и приняла положительное решение: на основании социального контракта семья получила средства на приобретение благоустроенной квартиры.    Всего с начала СВО жители Карелии заключили уже более 1000 социальных контрактов. Для одних это возможность достроить дом, сделать ремонт, пока глава семьи «за ленточкой», для других – купить компьютерную технику школьнику или установить новые окна. Помощь семьям бойцов, которые находятся на передовой, это главная наша задача.    За чашкой чая Маргарита рассказала, что сейчас отправляется с гуманитарным грузом в зону СВО, ездит туда практически ежемесячно. Говорит, что не может иначе. Вот такие у нас в Карелии женщины! Тепло на душе от их спокойной силы.  #МыВместе",2024-07-22 9:54:31,aparfenchikov,state
война,"🌺Состоялась праздничная встреча с членами Карельского союза бывших малолетних узников фашистских концлагерей.   Поводов сразу несколько — 23 февраля и юбилейные даты членов союза!   С поздравительной речью к участникам встречи обратилась заместитель Министра Александра Ершова, вручившая виновникам торжества благодарственные письма Министерства и подарки.   Приятным дополнением стали музыкальные номера группы «Созвучие».",2023-02-23 12:40:00,minnazrk,state
война,"✨ Синодальный отдел по церковной благотворительности Русской Православной Церкви осуществляет набор добровольцев для ремонта разрушенных квартир и небольших частных домов пострадавших мирных жителей в Мариуполе.   ✅ Приглашаются мужчины от 18 лет, опыт работы в сфере строительства не требуется.   Выезд группы добровольцев происходит еженедельно.  Краткое обучение возможно пройти в Москве или на месте, перед началом работ, в Мариуполе. Также приветствуются добровольцы строительных специальностей: плотники, кровельщики, монтажники окон и дверей, электрики, сантехники, каменщики, отделочники.  Затраты на проезд, проживание и питание берет на себя Синодальный отдел по благотворительности.   ✅ Проживание в Мариуполе – в условиях общежития, которое предоставляют городские власти. Срок смены от 7 дней (с дорогой – 10 дней).   Чтобы стать добровольцем-ремонтником в Мариуполе, необходимо заполнить анкету https://bit.ly/dobroremont или позвонить по телефону горячей линии «Милосердие»: 8 800 70 70 222.  Фото: https://www.diaconia.ru",2024-05-20 15:13:00,minnazrk,state
война,"В Карелии создаём фонд поддержки участников СВО «Защитники Отечества». Такую задачу поставил Президент России – подразделения государственного фонда должны появиться во всех регионах страны. Этот вопрос поднял сегодня в своем выступлении перед депутатами карельского парламента.     Каждая семья военнослужащего должна быть в поле нашего зрения, их проблемы и просьбы не должны остаться без внимания. Для бойцов на передовой это важнее всего. А еще им нужна поддержка и весточки из дома. Убедился в этом сам, когда посещал наших парней в зоне СВО.  #ОтчетГлавыКарелии",2023-04-20 17:07:00,aparfenchikov,state
война,"Еще одна утрата.   Костомукшанин Валерий Харин, старший стрелок отделения, погиб в ходе СВО.   Искренне соболезную родным и близким Валерия.   Карелия скорбит. Светлая память нашему земляку.",2023-02-27 11:59:57,aparfenchikov,state
война,"🚩 Страницы истории г.Олонец был оккупирован 6 сентября 1941 г. Освобожден 25 июня 1944 г.   80 лет назад, 21 июня 1944 года началась Свирско-Петрозаводская операция советских войск. Войска Карельского фронта при поддержке Онежской и Ладожской военных флотилий пробили финскую оборону, форсировали реку Свирь и развили наступление в направлениях Олонец — Видлица — Питкяранта — Сортавала и частью сил на Петрозаводск — Медвежьегорск — Поросозеро — Куолисма. В результате операции советские войска освободили большую часть Карело-Финской ССР и тем самым, создали предпосылки для выхода Финляндии из войны.",2024-06-25 11:55:54,karel_colorit,multifunctional
